propertyId,propertyItemId,propertyParcelNumber,propertyAddress,propertyFaceValue,currentBidStatus,currentBidAmount,currentBidRequired,bid,bidType
560914e5d4c68c50bf9e17d9,034621, 60-174-00-003,0 VACANT LAND ,$588.45,Bids,630.65,631.65,,PTW
560914e4d4c68c50bf9e148b,034782, 60-292-00-005,21932 PLEASANT PARK RD,$683.35,Bids,736,737,,PTW
560914e5d4c68c50bf9e17da,034808, 60-202-07-040,0 VACANT LAND ,$230.23,Bids,247.35,248.35,,PTW
560914e5d4c68c50bf9e17db,035345, 30-252-00-006,0 VACANT LAND ,"$1,058.96",Bids,1081.14,1082.14,,PTW
560914e4d4c68c50bf9e148e,035584, 39-362-02-019,2550 JAY ST,$716.48,Bids,771,772,,PTW
560914e4d4c68c50bf9e1490,035790, 39-362-15-006,2251 HARLAN ST,"$1,151.75",Bids,1239,1240,,PTW
560914e4d4c68c50bf9e1491,036545, 70-063-01-008,13728 ELSIE RD,"$2,557.02",Bids,2750,2751,,PTW
560914e4d4c68c50bf9e1492,036904, 40-354-02-001,121 STONE ST,"$8,626.21",Bids,9274,9275,,PTW
560914e4d4c68c50bf9e1493,036924, 40-354-06-005,215 BEAR CREEK AVE,"$10,698.50",Bids,11502,11503,,PTW
560914e5d4c68c50bf9e17dc,037061, 61-322-01-008,0 VACANT LAND ,$128.15,Bids,128.15,129.15,,PTW
560914e5d4c68c50bf9e17dd,037077, 61-322-01-019,0 VACANT LAND ,$118.16,Bids,118.16,119.16,,PTW
560914e5d4c68c50bf9e17de,037124, 61-322-01-020,0 VACANT LAND ,$68.96,Bids,68.96,69.96,,PTW
560914e4d4c68c50bf9e1496,037279, 29-251-08-012,8512 CHASE ST,"$1,379.70",Bids,1484,1485,,PTW
560914e4d4c68c50bf9e1497,037498, 29-344-17-001,7350 ESTES ST,"$1,877.77",Bids,2020,2021,,PTW
560914e4d4c68c50bf9e1498,038420, 29-142-01-007,7703 W 102ND PL,"$4,995.12",Bids,5371,5372,,PTW
560914e4d4c68c50bf9e1499,038488, 51-251-03-020,6999 WILLA LN,"$1,842.43",Bids,1982,1983,,PTW
560914e4d4c68c50bf9e149a,38522, 50-202-01-025,"6150 VALLEY DR; Half the taxes paid after advertising, amount due has changed","$1,215.14",Bids,1301.2,1302.2,,PTW
560914e5d4c68c50bf9e17df,038640, 50-193-00-005,0 VACANT LAND ,$481.47,Bids,504.75,505.75,,PTW
560914e5d4c68c50bf9e17e0,038687, 50-193-00-006,0 VACANT LAND ,$119.59,Bids,125,126,,PTW
560914e5d4c68c50bf9e17e1,038707, 50-291-04-001,0 VACANT LAND ,$211.87,Bids,211.87,212.87,,PTW
560914e5d4c68c50bf9e17e2,038752, 21-303-03-001,0 VACANT LAND ,$123.96,Bids,123.96,124.96,,PTW
560914e5d4c68c50bf9e17e3,038862, 51-072-00-007,0 VACANT LAND ,"$1,343.25",Bids,1438.28,1439.28,,PTW
560914e5d4c68c50bf9e17e4,039231, 51-161-08-025,29878 GIGI DR,$554.61,Bids,594.44,595.44,,PTW
560914e5d4c68c50bf9e17e5,039395, 51-281-01-005,0 VACANT LAND ,$61.23,Bids,61.23,62.23,,PTW
560914e4d4c68c50bf9e149d,039601, 40-262-00-004,17971 W ALAMEDA PKWY,"$4,081.36",Bids,4388,4389,,PTW
560914e5d4c68c50bf9e17e6,039650, 51-291-01-012,0 VACANT LAND ,$206.71,Bids,222,223,,PTW
560914e4d4c68c50bf9e149e,039703, 51-152-00-009,5341 COUNTY HWY 73 ,"$4,604.45",Bids,4951,4952,,PTW
560914e4d4c68c50bf9e149f,039860, 51-212-05-020,30457 ISENBERG LN,"$2,062.23",Bids,2218,2219,,PTW
560914e5d4c68c50bf9e17e7,039929, 51-161-08-029,29585 SUE CIR,$351.69,Bids,377.31,378.31,,PTW
560914e4d4c68c50bf9e14a0,039930, 51-161-08-030,29545 SUE CIR,"$1,573.06",Bids,1692,1693,,PTW
560914e5d4c68c50bf9e17e8,039931, 51-161-08-031,29525 SUE CIR,$554.72,Bids,594.56,595.56,,PTW
560914e5d4c68c50bf9e17e9,039996, 51-133-01-091,0 VACANT LAND ,"$2,515.67",Bids,2692.77,2693.77,,PTW
560914e4d4c68c50bf9e14a3,040084, 51-291-01-023,6999 S COLUMBINE RD,"$1,765.83",Bids,1899,1900,,PTW
560914e5d4c68c50bf9e18ef,040479, 51-291-01-003,0 VACANT LAND ,$38.59,Bids,38.59,39.59,,PTW
560914e5d4c68c50bf9e17ea,040817, 51-262-01-064,0 VACANT LAND ,$141.17,Bids,145,146,,PTW
560914e5d4c68c50bf9e17eb,040926, 51-303-03-017,7442 BROOK FOREST WAY,"$3,022.93",Bids,3235.54,3236.54,,PTW
560914e5d4c68c50bf9e17ec,041089, 41-331-04-136,0 VACANT LAND ,$83.87,Bids,93.87,94.87,,PTW
560914e4d4c68c50bf9e14a6,041197, 39-363-05-093,1820 NEWLAND CT,$95.70,Bids,96.7,97.7,,PTW
560914e5d4c68c50bf9e17ed,041354, 51-114-01-174,0 VACANT LAND ,$59.53,Bids,61.73,62.73,,PTW
560914e4d4c68c50bf9e14a7,041381, 51-114-01-216,26262 FERN GULCH RD,"$2,363.38",Bids,2411.65,2412.65,,PTW
560914e4d4c68c50bf9e14a8,041407, 51-152-05-001,29183 VALLEY VIEW RD,"$2,380.46",Bids,2560,2561,,PTW
560914e4d4c68c50bf9e14a9,041498, 51-113-01-240,4992 S ROAD A ,$488.26,Bids,509,510,,PTW
560914e5d4c68c50bf9e17ee,041504, 51-114-01-111,0 VACANT LAND ,$59.53,Bids,61.73,62.73,,PTW
560914e4d4c68c50bf9e14aa,042013, 51-033-08-007,28753 MEADOW DR,"$2,861.68",Bids,3077,3078,,PTW
560914e5d4c68c50bf9e17f0,042028, 51-114-01-073,0 VACANT LAND ,$43.06,Bids,43.06,44.06,,PTW
560914e5d4c68c50bf9e17f1,042058, 51-114-01-220,0 VACANT LAND ,$43.06,Bids,43.06,44.06,,PTW
560914e5d4c68c50bf9e17f2,042228, 51-114-01-151,0 VACANT LAND ,$48.06,Bids,48.06,49.06,,PTW
560914e4d4c68c50bf9e14ac,042349, 51-113-01-195,27086 MOUNTAIN PARK RD,"$3,357.04",Bids,3610,3611,,PTW
560914e4d4c68c50bf9e14ad,042500, 41-083-00-004,96 SODA CREEK RD,"$2,525.49",Bids,2716,2717,,PTW
560914e5d4c68c50bf9e18f0,042609, 41-103-01-022,0 VACANT LAND ,$37.44,Bids,37.44,38.44,,PTW
560914e4d4c68c50bf9e14ae,042659, 42-251-00-001,34646 SQUAW PASS RD,"$1,909.23",Bids,2051,2052,,PTW
560914e4d4c68c50bf9e14af,042872, 39-222-00-018,4585 HOYT ST,"$2,739.10",Bids,2946,2947,,PTW
560914e4d4c68c50bf9e14b0,042957, 39-173-01-053,5015 WARD RD,"$6,659.83",Bids,7026,7027,,PTW
560914e4d4c68c50bf9e14b1,043248, 39-221-00-007,9005 W 44TH AVE,"$41,942.21",Bids,45089,45090,,PTW
560914e4d4c68c50bf9e14b2,043512, 39-223-03-001,4265 IRIS ST,$367.87,Bids,394.63,395.63,,PTW
560914e4d4c68c50bf9e14b3,043547, 39-222-07-005,9330 W 45TH AVE,$916.44,Bids,998,999,,PTW
560914e4d4c68c50bf9e14b4,043654, 39-212-00-025,4615 PARFET ST,"$1,571.53",Bids,1690,1691,,PTW
560914e4d4c68c50bf9e14b5,043926, 39-174-05-005,11950 W 52ND AVE,"$1,664.31",Bids,1790,1791,,PTW
560914e4d4c68c50bf9e14b6,044059, 21-043-00-001,30549 STATE HWY 72 ,"$7,523.80",Bids,7751,7752,,PTW
560914e5d4c68c50bf9e17f3,044131, 21-123-00-001,0 VACANT LAND ,"$1,037.30",Bids,1110.92,1111.92,,PTW
560914e5d4c68c50bf9e17f5,044186, 22-121-00-006,0 VACANT LAND ,$406.85,Bids,447.85,448.85,,PTW
560914e5d4c68c50bf9e17f6,044264, 21-084-00-006,0 VACANT LAND ,$85.42,Bids,85.42,86.42,,PTW
560914e4d4c68c50bf9e14b8,044348, 21-051-03-008,11750 RANCH ELSIE RD,"$1,485.03",Bids,1597,1598,,PTW
560914e5d4c68c50bf9e17f7,044608, 22-131-05-003,34276 GAP RD,$306.32,Bids,341.32,342.32,,PTW
560914e5d4c68c50bf9e17f8,044716, 22-131-01-006,34241 SKYLINE DR,"$1,361.47",Bids,1465,1466,,PTW
560914e4d4c68c50bf9e14b9,044799, 21-083-99-002,10613 TWIN SPRUCE RD,$837.77,Bids,902,903,,PTW
560914e5d4c68c50bf9e17fa,044903, 22-121-00-005,0 VACANT LAND ,$359.93,Bids,366.93,367.93,,PTW
560914e4d4c68c50bf9e14ba,044936, 49-251-03-009,5935 W ILIFF DR,"$1,562.37",Bids,1681,1682,,PTW
560914e4d4c68c50bf9e14bb,045085, 71-233-01-006,27483 SCHUYLER GULCH RD,$325.69,Bids,351,352,,PTW
560914e5d4c68c50bf9e17fb,045169, 61-313-15-028,33668 BARDWELL RD,$92.98,Bids,92.98,93.98,,PTW
560914e5d4c68c50bf9e17fc,045262, 61-314-02-007,12725 LORA AVE,$92.98,Bids,95.84,96.84,,PTW
560914e4d4c68c50bf9e14bc,045285, 39-211-07-013,4595 MILLER ST,"$1,452.18",Bids,1486.29,1487.29,,PTW
560914e4d4c68c50bf9e14bd,045407, 71-221-01-002,15832 ELK CREEK RD,$597.06,Bids,643,644,,PTW
560914e5d4c68c50bf9e17fd,045408, 71-221-01-001,0 VACANT LAND ,$436.21,Bids,470,471,,PTW
560914e5d4c68c50bf9e17fe,045452, 61-311-02-003,33323 FREDA RD,$174.43,Bids,174.43,175.43,,PTW
560914e5d4c68c50bf9e1800,045651, 71-233-01-021,0 VACANT LAND ,$50.84,Bids,50.84,51.84,,PTW
560914e4d4c68c50bf9e14be,045735, 71-093-02-003,14583 S ELK CREEK RD,$802.73,Bids,859.93,860.93,,PTW
560914e5d4c68c50bf9e1801,045742, 72-134-01-101,0 VACANT LAND ,$73.96,Bids,73.96,74.96,,PTW
560914e5d4c68c50bf9e1802,045770, 61-313-14-001,33783 KERR RD,$92.98,Bids,92.98,93.98,,PTW
560914e4d4c68c50bf9e14bf,045840, 71-232-01-004,15860 NAVY HILL RD,$433.64,Bids,448,449,,PTW
560914e4d4c68c50bf9e14c0,045874, 72-121-00-009,0 SPRINGDALE DR,$487.39,Bids,504,505,,PTW
560914e5d4c68c50bf9e1803,046009, 71-233-01-014,0 VACANT LAND ,$41.40,Bids,41.4,42.4,,PTW
560914e5d4c68c50bf9e1804,046010, 71-233-01-029,0 VACANT LAND ,$66.18,Bids,68.51,69.51,,PTW
560914e4d4c68c50bf9e14c2,046012, 71-233-01-013,15921 S ELK CREEK RD,"$4,354.69",Bids,4682,4683,,PTW
560914e4d4c68c50bf9e14c3,046070, 61-311-02-001,33336 DIANA RD,"$1,920.46",Bids,2065,2066,,PTW
560914e5d4c68c50bf9e18f1,046161, 61-283-06-011,0 VACANT LAND ,$41.85,Bids,41.85,42.85,,PTW
560914e4d4c68c50bf9e14c4,046262, 61-091-00-002,9252 DAUNTLESS WAY,"$4,107.40",Bids,4416,4417,,PTW
560914e4d4c68c50bf9e14c5,046393, 70-233-00-009,0 SW PLATTE RIVER RD,$693.45,Bids,716,717,,PTW
560914e5d4c68c50bf9e1805,046879, 50-211-02-001,0 VACANT LAND ,$70.00,Bids,70,71,,PTW
560914e4d4c68c50bf9e14c6,046888, 50-071-01-004,4550 PARMALEE GULCH RD,$854.01,Bids,919,920,,PTW
560914e5d4c68c50bf9e1806,046891, 50-172-02-085,0 VACANT LAND ,$52.24,Bids,52.24,53.24,,PTW
560914e4d4c68c50bf9e14c7,047082, 50-073-01-001,23917 INCA RD,$792.88,Bids,853,854,,PTW
560914e4d4c68c50bf9e14c8,047157, 50-063-01-044,23760 SAN ISABEL RD,"$2,099.73",Bids,2258,2259,,PTW
560914e5d4c68c50bf9e1807,047404, 90-153-07-001,0 VACANT LAND ,$37.36,Bids,37.36,38.36,,PTW
560914e4d4c68c50bf9e14c9,047418, 80-062-00-004,18051 COUNTY RD 126 ,$914.99,Bids,1064.99,1065.99,,PTW
560914e5d4c68c50bf9e1808,047596, 80-062-00-005,0 VACANT LAND ,$147.93,Bids,151.89,152.89,,PTW
560914e4d4c68c50bf9e14cb,047774, 40-291-00-009,2184 S GRAPEVINE RD,$906.46,Bids,975,976,,PTW
560914e5d4c68c50bf9e1809,047821, 40-294-00-023,0 VACANT LAND ,"$1,104.65",Bids,1182.98,1183.98,,PTW
560914e4d4c68c50bf9e14cc,047895, 40-294-02-008,2671 SW GRAPEVINE RD,$858.01,Bids,923,924,,PTW
560914e4d4c68c50bf9e14cd,048231, 39-331-00-023,2145 KIPLING ST,"$9,434.72",Bids,10143,10144,,PTW
560914e5d4c68c50bf9e180a,048540, 39-282-05-055,0 VACANT LAND ,"$9,598.70",Bids,9598.7,9599.7,,PTW
560914e5d4c68c50bf9e180b,048906, 39-281-00-022,0 VACANT LAND ,"$6,321.80",Bids,6765.33,6766.33,,PTW
560914e4d4c68c50bf9e14cf,048976, 39-281-15-014,3495 MILLER ST,"$1,961.28",Bids,2109,2110,,PTW
560914e4d4c68c50bf9e14d0,049022, 39-281-12-016,10065 W 35TH AVE,"$2,927.46",Bids,3148,3149,,PTW
560914e4d4c68c50bf9e14d1,049290, 39-331-17-006,10590 W 23RD PL,"$1,466.97",Bids,1578,1579,,PTW
560914e4d4c68c50bf9e14d2,049311, 39-331-13-013,2220 LEE ST,"$1,501.75",Bids,1615,1616,,PTW
560914e4d4c68c50bf9e14d3,049463, 39-331-19-011,2035 NEWCOMBE DR,"$3,093.96",Bids,3327,3328,,PTW
560914e4d4c68c50bf9e14d4,049632, 39-331-00-010,10230 W 26TH AVE,$47.84,Bids,151.84,152.84,,PTW
560914e5d4c68c50bf9e180c,049849, 69-194-00-003,13908 SUNBURST DR,"$4,557.70",Bids,4877.74,4878.74,,PTW
560914e5d4c68c50bf9e14d5,049933, 60-141-00-004,9917 S DEER CREEK CANYON RD,"$1,083.78",Bids,1202.78,1203.78,,PTW
560914e5d4c68c50bf9e14d6,050112, 49-032-17-002,1055 HOLLAND ST,"$2,005.16",Bids,2157,2158,,PTW
560914e5d4c68c50bf9e14d7,050471, 49-021-07-010,1365 UPHAM ST,"$1,513.13",Bids,1628,1629,,PTW
560914e5d4c68c50bf9e14d8,050567, 39-344-03-031,1825 DOVER ST,"$1,799.39",Bids,1935,1936,,PTW
560914e5d4c68c50bf9e14d9,050945, 39-352-05-028,7820 CREST DR,"$2,476.00",Bids,2663,2664,,PTW
560914e5d4c68c50bf9e14db,051049, 39-342-02-002,2545 GARLAND ST,"$2,315.44",Bids,2490,2491,,PTW
560914e5d4c68c50bf9e14dc,051224, 39-354-01-115,1956 TELLER ST,"$2,224.98",Bids,2393,2394,,PTW
560914e5d4c68c50bf9e14dd,051251, 49-021-13-007,1200 SAULSBURY ST,"$1,819.36",Bids,1961,1962,,PTW
560914e5d4c68c50bf9e14df,051476, 49-022-07-002,1380 CARR ST,"$6,273.60",Bids,6745,6746,,PTW
560914e5d4c68c50bf9e14e1,051669, 39-353-04-002,7690 W 19TH AVE,$800.87,Bids,862,863,,PTW
560914e5d4c68c50bf9e14e2,051670, 39-353-04-001,1895 WADSWORTH BLVD,"$12,262.08",Bids,13183,13184,,PTW
560914e5d4c68c50bf9e14e4,051921, 49-031-00-016,1446 ESTES ST,"$5,187.85",Bids,5552,5553,,PTW
560914e5d4c68c50bf9e14e6,052091, 39-353-14-007,1600 CARR ST,"$9,252.80",Bids,9532,9533,,PTW
560914e5d4c68c50bf9e14e7,052105, 39-353-04-006,1827 WADSWORTH BLVD,"$12,554.17",Bids,13497,13498,,PTW
560914e5d4c68c50bf9e14e9,052419, 39-354-03-011,7360 W 20TH AVE,"$1,673.40",Bids,1800,1801,,PTW
560914e5d4c68c50bf9e14ea,052721, 39-354-16-006,1560 REED ST,"$1,729.69",Bids,1860,1861,,PTW
560914e5d4c68c50bf9e14eb,052840, 49-103-04-002,85 HOYT ST,"$1,288.09",Bids,1386,1387,,PTW
560914e5d4c68c50bf9e180e,052892, 49-103-06-010,180 S GARLAND ST,"$2,432.30",Bids,2603.57,2604.57,,PTW
560914e5d4c68c50bf9e14ec,053061, 49-112-02-020,500 CARR ST,"$4,145.78",Bids,4458,4459,,PTW
560914e5d4c68c50bf9e14ed,053265, 49-112-08-009,175 AMMONS ST,$915.26,Bids,985,986,,PTW
560914e5d4c68c50bf9e180f,053827, 51-023-00-011,0 VACANT LAND ,$78.57,Bids,79.57,80.57,,PTW
560914e5d4c68c50bf9e14f0,053998, 49-161-05-014,485 S LEWIS ST,"$1,436.20",Bids,1545,1546,,PTW
560914e5d4c68c50bf9e14f1,054007, 49-161-03-029,310 S LEE ST,"$1,495.53",Bids,1609,1610,,PTW
560914e5d4c68c50bf9e14f2,054135, 49-161-05-003,335 S LEWIS ST,"$1,138.78",Bids,1225,1226,,PTW
560914e5d4c68c50bf9e1810,054243, 39-342-04-007,9775 W 25TH AVE,$888.90,Bids,952.13,953.13,,PTW
560914e5d4c68c50bf9e14f3,054509, 49-024-08-026,7299 HIGHLAND DR,"$2,005.27",Bids,2146.64,2147.64,,PTW
560914e5d4c68c50bf9e14f4,054680, 49-023-13-004,690 BALSAM ST,$884.83,Bids,952,953,,PTW
560914e5d4c68c50bf9e14f7,054975, 49-101-15-004,8520 MEADOWLARK DR,"$2,169.52",Bids,2333,2334,,PTW
560914e5d4c68c50bf9e14f8,055093, 49-101-16-007,9125 W 1ST AVE,"$2,042.73",Bids,2197,2198,,PTW
560914e5d4c68c50bf9e14f9,055237, 49-113-02-004,65 S WADSWORTH BLVD,"$16,087.51",Bids,16623.51,16624.51,,PTW
560914e5d4c68c50bf9e14fa,055321, 39-343-11-007,9625 W COLFAX AVE,"$15,347.13",Bids,16499,16500,,PTW
560914e5d4c68c50bf9e14fb,055349, 39-342-06-013,2190 KIPLING ST,"$2,547.83",Bids,2631.83,2632.83,,PTW
560914e5d4c68c50bf9e14fd,055526, 49-032-15-006,9605 W 10TH AVE,"$1,523.49",Bids,1639,1640,,PTW
560914e5d4c68c50bf9e14ff,055661, 39-342-06-017,9905 W 21ST AVE,"$13,340.02",Bids,14274.83,14275.83,,PTW
560914e5d4c68c50bf9e1500,055680, 49-034-99-006,705 DUDLEY ST,"$2,592.50",Bids,2774.98,2775.98,,PTW
560914e5d4c68c50bf9e1501,055776, 39-343-08-018,9701 W COLFAX AVE,"$8,373.32",Bids,9002,9003,,PTW
560914e5d4c68c50bf9e1503,056230, 39-334-01-018,10195 W 17TH PL,$780.03,Bids,840,841,,PTW
560914e5d4c68c50bf9e18f2,056309, 39-293-00-033,0 VACANT LAND ,$38.75,Bids,38.75,39.75,,PTW
560914e5d4c68c50bf9e1504,056388, 49-043-00-004,950 SIMMS ST,"$39,478.26",Bids,40201,40202,,PTW
560914e5d4c68c50bf9e1505,056453, 49-041-00-013,1301 NELSON ST,"$2,455.47",Bids,2628.36,2629.36,,PTW
560914e5d4c68c50bf9e1506,056465, 49-044-01-019,10261 W 9TH DR,"$1,889.64",Bids,2032,2033,,PTW
560914e5d4c68c50bf9e1507,056565, 39-334-06-007,1710 MOORE ST,"$1,346.46",Bids,1448,1449,,PTW
560914e5d4c68c50bf9e1508,056583, 49-044-15-019,825 MILLER ST,$610.93,Bids,658,659,,PTW
560914e5d4c68c50bf9e150a,056950, 49-051-14-020,11655 W PLEASANT AVE,"$1,567.57",Bids,1693,1694,,PTW
560914e5d4c68c50bf9e150b,056979, 49-051-14-002,11995 W PLEASANT AVE,"$1,265.60",Bids,1367,1368,,PTW
560914e5d4c68c50bf9e150c,057048, 39-324-14-005,1680 TABOR ST,$666.92,Bids,718,719,,PTW
560914e5d4c68c50bf9e150d,057161, 49-054-03-019,870 VAN GORDON ST,"$1,295.42",Bids,1394,1395,,PTW
560914e5d4c68c50bf9e150e,057165, 39-324-01-017,1995 SIMMS ST,"$2,566.73",Bids,2760,2761,,PTW
560914e5d4c68c50bf9e150f,057170, 49-051-04-020,11967 W 13TH AVE,$965.74,Bids,1039,1040,,PTW
560914e5d4c68c50bf9e1511,057266, 49-051-10-021,1255 VAN GORDON ST,$939.71,Bids,1011,1012,,PTW
560914e5d4c68c50bf9e1512,057415, 49-051-10-011,1150 VIVIAN ST,$990.47,Bids,1066,1067,,PTW
560914e5d4c68c50bf9e1513,057560, 29-152-03-055,10452 INDEPENDENCE CIR,"$1,018.13",Bids,1095,1096,,PTW
560914e5d4c68c50bf9e1514,057609, 29-294-00-017,8001 SIMMS ST,"$3,153.63",Bids,3391,3392,,PTW
560914e5d4c68c50bf9e1516,057794, 29-311-01-002,7827 ALKIRE ST,"$1,950.96",Bids,2098,2099,,PTW
560914e5d4c68c50bf9e1517,058164, 49-011-00-050,5476 W 13TH AVE,"$1,195.28",Bids,1286,1287,,PTW
560914e5d4c68c50bf9e1518,058436, 49-014-02-011,5500 W 10TH AVE,$704.03,Bids,758,759,,PTW
560914e5d4c68c50bf9e1519,058456, 49-014-08-004,888 FENTON ST,"$1,455.95",Bids,1566,1567,,PTW
560914e5d4c68c50bf9e151b,058532, 39-363-10-010,1635 INGALLS ST,"$3,393.14",Bids,3649,3650,,PTW
560914e5d4c68c50bf9e151c,058620, 39-364-15-002,1576 AMES ST,"$1,736.13",Bids,1867,1868,,PTW
560914e5d4c68c50bf9e151d,058630, 39-364-02-003,1945 DEPEW ST,"$1,624.45",Bids,1747,1748,,PTW
560914e5d4c68c50bf9e1811,058735, 39-364-10-005,5701 W COLFAX AVE,"$14,389.30",Bids,15397.56,15398.56,,PTW
560914e5d4c68c50bf9e1812,058736, 39-364-10-006,1535 EATON ST,"$6,169.82",Bids,6169.82,6170.82,,PTW
560914e5d4c68c50bf9e1813,058775, 39-363-08-010,1700 INGALLS ST,"$2,155.67",Bids,2307.57,2308.57,,PTW
560914e5d4c68c50bf9e1814,058817, 49-154-02-014,0 VACANT LAND ,"$2,798.53",Bids,2839.53,2840.53,,PTW
560914e5d4c68c50bf9e151f,059057, 49-154-03-001,890 S FLOWER ST,"$1,416.43",Bids,1524,1525,,PTW
560914e5d4c68c50bf9e1520,059910, 49-133-11-001,1040 S NEWLAND ST,"$1,622.17",Bids,1752,1753,,PTW
560914e5d4c68c50bf9e1521,060243, 49-131-00-046,5600 W VIRGINIA AVE,$224.82,Bids,230.32,231.32,,PTW
560914e5d4c68c50bf9e1522,060653, 49-124-04-032,30 CHASE ST,$740.10,Bids,797,798,,PTW
560914e5d4c68c50bf9e1523,060781, 49-124-17-013,140 S CHASE ST,$883.88,Bids,951,952,,PTW
560914e5d4c68c50bf9e1524,060910, 49-123-03-007,29 JAY ST,"$1,654.34",Bids,1779,1780,,PTW
560914e5d4c68c50bf9e1525,060939, 49-124-14-007,40 S EATON CT,"$1,346.14",Bids,1448,1449,,PTW
560914e5d4c68c50bf9e1527,061217, 49-132-19-011,6790 W VIRGINIA AVE,"$1,872.45",Bids,2014,2015,,PTW
560914e5d4c68c50bf9e1528,061431, 49-123-00-002,6010 W 1ST AVE,$859.88,Bids,925,926,,PTW
560914e5d4c68c50bf9e1529,061662, 49-124-18-007,171 S CHASE ST,"$1,181.25",Bids,1271,1272,,PTW
560914e5d4c68c50bf9e152a,061785, 49-114-02-002,65 QUAY ST,"$2,067.53",Bids,2224,2225,,PTW
560914e5d4c68c50bf9e152c,061892, 49-162-02-005,390 S PARFET ST,$856.31,Bids,922,923,,PTW
560914e5d4c68c50bf9e152e,061990, 49-163-20-013,1061 S BRIARWOOD DR,$730.54,Bids,786,787,,PTW
560914e5d4c68c50bf9e1530,062051, 49-162-17-006,11125 W EXPOSITION AVE,"$1,265.49",Bids,1361,1362,,PTW
560914e5d4c68c50bf9e1531,062206, 49-163-16-001,11465 W KENTUCKY DR,"$1,413.94",Bids,1521,1522,,PTW
560914e5d4c68c50bf9e1532,062304, 49-162-11-012,443 S PARFET ST,"$1,119.55",Bids,1205,1206,,PTW
560914e5d4c68c50bf9e1533,062527, 49-163-11-005,979 S PIERSON CT,$882.85,Bids,950,951,,PTW
560914e5d4c68c50bf9e1534,062720, 49-161-09-002,349 S NEWCOMBE ST,"$1,491.10",Bids,1604,1605,,PTW
560914e5d4c68c50bf9e1535,062754, 49-153-08-014,9583 W KENTUCKY PL,"$1,926.91",Bids,2072,2073,,PTW
560914e5d4c68c50bf9e1536,063092, 49-111-00-053,360 TELLER ST,"$1,010.97",Bids,1088,1089,,PTW
560914e5d4c68c50bf9e1537,063122, 49-121-00-002,5300 W 6TH AVE FRONTAGE RD,"$1,785.40",Bids,1920,1921,,PTW
560914e5d4c68c50bf9e1538,063155, 49-111-10-013,227 REED ST,"$2,513.68",Bids,2703,2704,,PTW
560914e5d4c68c50bf9e1539,063171, 49-121-00-001,599 SHERIDAN BLVD,"$12,399.97",Bids,13268.97,13269.97,,PTW
560914e5d4c68c50bf9e153a,063330, 49-013-00-055,6196 W 8TH AVE,"$2,363.27",Bids,2542,2543,,PTW
560914e5d4c68c50bf9e153b,063377, 49-231-07-019,7225 W ARKANSAS AVE,$856.11,Bids,921,922,,PTW
560914e5d4c68c50bf9e153c,063387, 49-014-14-001,5567 W 6TH AVE FRONTAGE RD,"$28,747.20",Bids,30904,30905,,PTW
560914e5d4c68c50bf9e18f3,063501, 49-121-00-040,5215 W 4TH AVE,$39.94,Bids,39.94,40.94,,PTW
560914e5d4c68c50bf9e153d,063542, 49-122-13-010,290 MARSHALL ST,$455.84,Bids,488.75,489.75,,PTW
560914e5d4c68c50bf9e153e,063766, 49-064-14-009,745 ARBUTUS ST,"$1,900.99",Bids,2045,2046,,PTW
560914e5d4c68c50bf9e153f,063803, 49-064-15-027,730 ARBUTUS ST,$965.94,Bids,1039,1040,,PTW
560914e5d4c68c50bf9e1540,063894, 39-142-00-060,8391 W 52ND AVE,"$1,465.09",Bids,1576,1577,,PTW
560914e5d4c68c50bf9e1541,064186, 39-024-15-018,6549 UPHAM ST,"$1,564.29",Bids,1683,1684,,PTW
560914e5d4c68c50bf9e1542,065123, 61-082-01-011,31785 GRIFFIN DR,$759.29,Bids,817,818,,PTW
560914e5d4c68c50bf9e1815,065161, 61-061-04-029,8793 MARTIN LN,"$2,203.57",Bids,2358.82,2359.82,,PTW
560914e5d4c68c50bf9e1543,065231, 40-071-00-002,350 OLD Y RD,"$5,045.47",Bids,5425,5426,,PTW
560914e5d4c68c50bf9e1816,065345, 69-031-01-022,8428 S CARR WAY,$261.67,Bids,267.91,268.91,,PTW
560914e5d4c68c50bf9e1817,065367, 69-031-02-017,8500 S CODY WAY,"$1,236.34",Bids,1323.89,1324.89,,PTW
560914e5d4c68c50bf9e1545,065521, 29-254-07-024,8254 EATON WAY,"$1,599.27",Bids,1720,1721,,PTW
560914e5d4c68c50bf9e1818,065623, 51-072-01-021,0 VACANT LAND ,$957.50,Bids,1025.53,1026.53,,PTW
560914e5d4c68c50bf9e1546,065737, 21-044-03-004,29657 LOOMIS WAY,"$1,480.69",Bids,1593,1594,,PTW
560914e5d4c68c50bf9e1819,065758, 61-283-07-004,0 VACANT LAND ,$355.08,Bids,355.08,356.08,,PTW
560914e5d4c68c50bf9e1547,065785, 39-222-00-015,4670 INDEPENDENCE ST,"$2,764.76",Bids,2973,2974,,PTW
560914e5d4c68c50bf9e1548,066459, 40-012-00-018,15864 W 11TH AVE,"$1,413.94",Bids,1527.92,1528.92,,PTW
560914e5d4c68c50bf9e1549,066707, 39-294-15-004,2664 TAFT CT,$951.88,Bids,1024,1025,,PTW
560914e5d4c68c50bf9e154a,067063, 49-043-00-003,970 SIMMS ST,"$15,227.35",Bids,16370,16371,,PTW
